年,月,日,時分,気温,地中温度,土壌水分,照度,EC
2025,09,04,19:34,23.1,26.9,17.3,0,5.80
2025,09,04,19:44,23.2,26.9,17.4,0,5.64
2025,09,04,19:54,23.0,26.8,17.7,0,5.37
2025,09,04,20:04,23.2,26.8,17.9,0,5.09
2025,09,04,20:14,23.1,26.7,17.9,0,4.93
2025,09,04,20:24,23.1,26.7,18.3,0,4.78
2025,09,04,20:34,23.1,26.6,19.0,0,4.45
2025,09,04,20:44,23.1,26.6,19.0,0,4.17
2025,09,04,20:54,23.1,26.5,19.0,0,4.01
2025,09,04,21:04,22.9,26.5,18.7,0,3.97
2025,09,04,21:14,22.9,26.5,18.7,0,3.86
2025,09,04,21:24,22.9,26.4,18.7,0,3.76
2025,09,04,21:34,22.9,26.3,18.8,0,3.59
2025,09,04,21:44,23.0,26.3,18.8,0,3.49
2025,09,04,21:54,22.9,26.3,19.1,0,3.30
2025,09,04,22:04,23.0,26.3,19.3,0,3.18
2025,09,04,22:14,22.9,26.2,19.3,0,3.10
2025,09,04,22:24,22.9,26.2,19.3,0,3.02
2025,09,04,22:34,22.9,26.1,19.7,0,3.01
2025,09,04,22:44,22.8,26.1,19.3,0,2.97
2025,09,04,22:54,22.8,26.0,19.3,0,2.90
2025,09,04,23:04,22.8,26.0,19.1,0,2.83
2025,09,04,23:14,22.8,26.0,18.7,0,2.64
2025,09,04,23:24,22.8,26.0,18.6,0,2.56
2025,09,04,23:34,22.8,26.0,18.4,0,2.55
2025,09,04,23:44,22.8,25.9,18.5,0,2.48
2025,09,04,23:54,22.9,25.9,18.5,0,2.51
2025,09,05,00:04,22.8,25.9,18.7,0,2.58
2025,09,05,00:14,22.8,25.9,19.6,0,2.52
2025,09,05,00:24,22.7,25.8,20.0,0,2.42
2025,09,05,00:34,22.6,25.7,20.9,0,2.10
2025,09,05,00:44,22.7,25.6,19.8,0,2.29
2025,09,05,00:54,22.7,25.5,21.8,0,1.82
2025,09,05,01:04,22.6,25.3,21.1,0,1.90
2025,09,05,01:14,22.6,25.1,20.3,0,2.01
2025,09,05,01:24,22.7,25.1,19.9,0,2.02
2025,09,05,01:34,22.7,25.1,19.6,0,1.96
2025,09,05,01:44,22.8,25.1,19.4,0,1.95
2025,09,05,01:54,23.1,25.1,19.3,0,1.98
2025,09,05,02:04,23.1,25.1,20.1,0,1.97
2025,09,05,02:24,23.1,25.0,20.4,0,1.87
2025,09,05,02:34,23.2,25.0,21.7,0,1.64
2025,09,05,02:44,23.2,25.0,20.2,0,1.78
2025,09,05,02:54,23.3,25.0,19.8,0,1.81
2025,09,05,03:04,23.3,25.0,19.7,0,1.82
2025,09,05,03:14,23.3,25.0,19.6,0,1.83
2025,09,05,03:24,23.2,25.0,19.5,0,1.85
2025,09,05,03:34,23.3,25.0,19.5,0,1.86
2025,09,05,03:44,23.4,25.0,19.7,0,1.89
2025,09,05,03:54,23.5,25.0,19.6,0,1.88
2025,09,05,04:04,23.4,25.0,19.4,0,1.92
2025,09,05,04:14,23.4,25.0,19.6,0,1.93
2025,09,05,04:24,23.4,25.0,20.9,0,1.82
2025,09,05,04:34,23.2,25.0,22.2,0,1.56
2025,09,05,04:44,23.2,25.0,20.3,0,1.72
2025,09,05,04:54,23.2,25.0,19.9,0,1.75
2025,09,05,05:04,23.2,25.0,20.0,0,1.76
2025,09,05,05:14,23.2,25.0,19.7,7,1.78
2025,09,05,05:24,23.1,25.0,19.5,16,1.80
2025,09,05,05:34,23.1,25.0,19.3,75,1.83
2025,09,05,05:44,23.0,25.0,19.1,201,1.69
2025,09,05,05:54,22.9,25.0,19.1,425,1.61
2025,09,05,06:04,22.9,25.0,19.0,658,1.60
2025,09,05,06:14,22.9,25.0,19.3,656,1.58
2025,09,05,06:24,22.9,25.0,20.7,939,1.67
2025,09,05,06:34,22.9,25.0,22.2,1280,1.46
2025,09,05,06:44,22.9,25.0,20.6,952,1.61
2025,09,05,06:54,22.9,25.0,20.0,2321,1.65
2025,09,05,07:04,23.0,24.9,19.7,2297,1.67
2025,09,05,07:14,23.0,25.0,19.8,1566,1.65
2025,09,05,07:24,23.1,24.9,19.8,2147,1.66
2025,09,05,07:34,23.0,24.9,19.5,2508,1.71
2025,09,05,07:44,23.0,25.0,19.8,1931,1.71
2025,09,05,07:54,23.0,24.9,20.5,4482,1.67
2025,09,05,08:04,23.0,24.9,20.5,3798,1.64
2025,09,05,08:14,23.0,24.9,20.2,5357,1.66
2025,09,05,08:24,23.1,24.9,19.8,7290,1.70
2025,09,05,08:34,23.1,24.9,19.6,7002,1.71
2025,09,05,08:44,23.2,24.9,19.6,6336,1.71
2025,09,05,08:54,23.4,24.9,19.5,12309,1.73
2025,09,05,09:04,23.4,25.0,19.5,9729,1.74
2025,09,05,09:14,23.6,25.0,19.5,10826,1.75
2025,09,05,09:24,23.9,25.0,19.5,15110,1.75
2025,09,05,09:34,24.0,25.0,19.5,14875,1.76
2025,09,05,09:44,24.2,25.0,19.6,11418,1.75
2025,09,05,09:54,24.3,25.0,19.5,16971,1.77
2025,09,05,10:04,24.3,25.0,19.7,15168,1.76
2025,09,05,10:14,24.3,25.0,19.7,9566,1.74
2025,09,05,10:24,24.3,25.1,19.9,15512,1.74
2025,09,05,10:34,24.3,25.1,21.4,14935,1.58
2025,09,05,10:44,24.4,25.1,20.7,25045,1.65
2025,09,05,10:54,24.6,25.1,19.9,21639,1.74
2025,09,05,11:04,24.8,25.2,19.7,20895,1.74
2025,09,05,11:14,24.8,25.2,19.4,11288,1.78
2025,09,05,11:24,24.6,25.2,19.6,12315,1.78
2025,09,05,11:34,24.6,25.3,19.6,13780,1.75
2025,09,05,11:44,24.7,25.3,19.5,20405,1.76
2025,09,05,11:54,24.6,25.3,19.4,22873,1.79
2025,09,05,12:04,24.4,25.3,19.3,16305,1.80
2025,09,05,12:14,24.8,25.3,19.3,43236,1.79
2025,09,05,12:24,25.2,25.4,18.9,12511,1.85
2025,09,05,12:34,24.9,25.4,18.8,11725,1.86
2025,09,05,12:44,24.8,25.5,18.6,20170,1.76
2025,09,05,12:54,25.1,25.5,18.6,24603,1.75
2025,09,05,13:04,25.0,25.5,18.3,19203,1.72
2025,09,05,13:14,25.0,25.5,18.4,14380,1.71
2025,09,05,13:24,24.9,25.5,18.3,17869,1.72
2025,09,05,13:34,25.5,25.6,18.2,67401,1.72
2025,09,05,13:44,27.5,25.6,18.1,90803,1.73
2025,09,05,13:54,27.1,25.6,18.1,27281,1.72
2025,09,05,14:04,27.6,25.6,18.0,36563,1.74
2025,09,05,14:14,26.7,25.7,18.2,10691,1.99
2025,09,05,14:24,25.4,25.8,19.9,8519,1.68
2025,09,05,14:34,25.0,25.9,19.6,7301,1.71
2025,09,05,14:44,24.6,26.0,20.4,6103,1.57
2025,09,05,14:54,24.8,26.0,19.4,49570,1.70
2025,09,05,15:04,26.3,26.0,18.8,31616,1.76
2025,09,05,15:14,26.6,26.0,18.6,45149,1.79
2025,09,05,15:24,26.6,26.0,18.4,21948,1.84
2025,09,05,15:34,27.3,26.0,18.4,28995,1.83
2025,09,05,15:44,26.9,26.0,18.3,18061,1.74
2025,09,05,15:54,26.9,26.0,18.1,27703,1.72
2025,09,05,16:04,27.0,26.1,18.0,17247,1.73
2025,09,05,16:14,26.8,26.1,17.9,15980,1.74
2025,09,05,16:24,26.2,26.1,17.9,16561,1.73
2025,09,05,16:34,26.1,26.1,17.8,11947,1.74
2025,09,05,16:44,25.7,26.1,17.9,9449,1.72
2025,09,05,16:54,25.5,26.1,17.8,7440,1.73
2025,09,05,17:04,25.2,26.1,17.7,14047,1.75
2025,09,05,17:14,25.0,26.1,17.7,5346,1.72
2025,09,05,17:24,25.1,26.1,17.7,5531,1.72
2025,09,05,17:34,24.7,26.1,17.8,3646,1.70
2025,09,05,17:44,24.6,26.1,17.6,839,1.73
2025,09,05,17:54,24.4,26.1,17.6,469,1.73
2025,09,05,18:04,24.4,26.1,17.6,632,1.73
2025,09,05,18:14,24.2,26.1,17.6,569,1.72
2025,09,05,18:24,24.0,26.1,17.6,133,1.73
2025,09,05,18:34,23.8,26.1,17.6,22,1.72
2025,09,05,18:44,23.9,26.1,17.5,7,1.70
2025,09,05,18:54,23.8,26.1,17.6,7,1.67
2025,09,05,19:04,23.6,26.0,17.5,0,1.70
2025,09,05,19:14,23.7,26.0,17.5,0,1.69
2025,09,05,19:24,23.7,26.0,17.5,0,1.69
2025,09,05,19:34,23.6,26.0,17.5,0,1.68
2025,09,05,19:44,23.6,26.0,17.4,0,1.70
2025,09,05,19:54,23.5,26.0,17.5,0,1.68
2025,09,05,20:04,23.3,25.9,17.5,0,1.68
2025,09,05,20:14,23.1,25.9,17.4,0,1.70
2025,09,05,20:24,23.1,25.9,17.4,0,1.69
2025,09,05,20:34,22.9,25.8,17.5,0,1.67
2025,09,05,20:44,22.8,25.8,17.6,0,1.66
2025,09,05,20:54,22.9,25.8,17.4,0,1.69
2025,09,05,21:04,22.7,25.8,17.5,0,1.68
2025,09,05,21:14,22.8,25.8,17.5,0,1.68
2025,09,05,21:24,22.7,25.7,17.5,7,1.68
2025,09,05,21:34,22.5,25.7,17.5,0,1.67
2025,09,05,21:44,22.4,25.7,17.5,0,1.68
2025,09,05,21:54,22.4,25.6,17.5,7,1.67
2025,09,05,22:04,22.3,25.6,17.6,0,1.65
2025,09,05,22:14,22.6,25.6,17.5,0,1.68
2025,09,05,22:24,22.5,25.6,17.5,0,1.67
2025,09,05,22:34,22.6,25.5,17.4,0,1.69
2025,09,05,22:44,22.4,25.5,17.5,0,1.67
2025,09,05,22:54,22.2,25.5,17.4,0,1.70
2025,09,05,23:04,22.0,25.5,17.5,0,1.67
2025,09,05,23:14,21.9,25.5,17.5,0,1.67
2025,09,05,23:24,22.0,25.5,17.4,0,1.70
2025,09,05,23:34,21.9,25.4,17.4,0,1.69
2025,09,05,23:44,22.0,25.4,17.5,0,1.67
2025,09,05,23:54,22.0,25.4,17.4,0,1.69
2025,09,06,00:04,22.1,25.3,17.5,0,1.68
2025,09,06,00:14,22.0,25.3,17.4,0,1.70
2025,09,06,00:24,21.9,25.3,17.6,0,1.66
2025,09,06,00:34,21.6,25.3,17.5,0,1.69
2025,09,06,00:44,21.7,25.3,17.4,0,1.70
2025,09,06,00:54,21.6,25.2,17.5,0,1.68
2025,09,06,01:04,21.5,25.2,17.5,0,1.68
2025,09,06,01:14,21.3,25.2,17.5,0,1.68
2025,09,06,01:24,21.3,25.1,17.5,0,1.69
2025,09,06,01:34,21.0,25.1,17.6,0,1.66
2025,09,06,01:44,21.0,25.1,17.5,0,1.68
2025,09,06,01:54,20.8,25.1,17.5,0,1.68
2025,09,06,02:04,20.8,25.0,17.5,0,1.68
2025,09,06,02:14,20.9,25.0,17.6,0,1.66
2025,09,06,02:24,20.7,25.0,17.6,0,1.66
2025,09,06,02:34,20.7,25.0,17.6,0,1.66
2025,09,06,02:44,20.5,25.0,17.6,0,1.66
2025,09,06,02:54,20.5,24.9,17.5,0,1.68
2025,09,06,03:04,20.6,24.9,17.6,0,1.66
2025,09,06,03:14,20.7,24.8,17.6,0,1.67
2025,09,06,03:24,20.6,24.8,17.5,0,1.68
2025,09,06,03:34,20.4,24.8,17.6,0,1.67
2025,09,06,03:44,20.4,24.8,17.5,0,1.68
2025,09,06,03:54,20.3,24.7,17.6,0,1.67
2025,09,06,04:04,20.3,24.7,17.6,0,1.67
2025,09,06,04:14,20.3,24.7,17.5,0,1.68
2025,09,06,04:24,20.1,24.6,17.5,0,1.68
2025,09,06,04:34,20.4,24.6,17.5,0,1.69
2025,09,06,04:44,20.4,24.6,17.6,0,1.67
2025,09,06,04:54,20.2,24.6,17.6,0,1.67
2025,09,06,05:04,20.0,24.5,17.5,7,1.69
2025,09,06,05:14,19.8,24.5,17.7,24,1.66
2025,09,06,05:24,20.0,24.5,17.7,96,1.66
2025,09,06,05:34,19.8,24.5,17.6,419,1.69
2025,09,06,05:44,19.7,24.5,17.6,997,1.68
2025,09,06,05:54,19.6,24.4,17.6,1598,1.68
2025,09,06,06:04,19.6,24.4,17.5,2257,1.70
2025,09,06,06:14,19.5,24.3,17.5,2974,1.70
2025,09,06,06:24,19.5,24.3,17.6,3391,1.69
2025,09,06,06:34,19.6,24.3,17.6,3779,1.69
2025,09,06,06:44,19.8,24.3,17.6,4097,1.69
2025,09,06,06:54,19.8,24.3,17.6,4427,1.69
2025,09,06,07:04,20.0,24.2,17.6,4908,1.70
2025,09,06,07:14,20.1,24.2,17.5,5342,1.71
2025,09,06,07:24,20.5,24.2,17.6,5679,1.70
2025,09,06,07:34,20.7,24.1,17.6,5905,1.70
2025,09,06,07:44,20.9,24.1,17.6,6251,1.70
2025,09,06,07:54,21.2,24.1,17.7,6578,1.68
2025,09,06,08:04,21.7,24.1,17.6,6987,1.70
2025,09,06,08:14,22.0,24.1,17.6,7940,1.70
2025,09,06,08:24,22.3,24.1,17.6,7979,1.70
2025,09,06,08:34,22.7,24.1,17.7,8765,1.69
2025,09,06,08:44,23.1,24.1,17.5,17791,1.73
2025,09,06,08:54,23.4,24.1,17.6,16796,1.70
2025,09,06,09:04,23.7,24.1,17.7,13804,1.70
2025,09,06,09:14,24.3,24.1,17.7,12685,1.69
2025,09,06,09:24,24.9,24.1,17.6,76251,1.71
2025,09,06,09:34,25.9,24.2,17.6,111085,1.71
2025,09,06,09:44,26.8,24.2,17.6,105814,1.71
2025,09,06,09:54,28.4,24.2,17.6,66398,1.70
2025,09,06,10:04,29.8,24.3,17.6,138466,1.70
2025,09,06,10:14,31.3,24.3,17.5,135210,1.72
2025,09,06,10:24,33.1,24.3,17.6,,1.69
2025,09,06,10:34,33.6,24.4,17.6,,1.70
2025,09,06,10:44,34.3,24.5,17.6,132312,1.70
2025,09,06,10:54,35.6,24.7,17.6,113930,1.70
2025,09,06,11:04,34.9,24.9,17.4,95928,1.74
2025,09,06,11:14,34.0,25.1,17.4,105827,1.74
2025,09,06,11:24,34.9,25.3,17.4,141626,1.75
2025,09,06,11:34,35.4,25.6,17.3,135960,1.77
2025,09,06,11:44,35.7,25.8,17.3,,1.78
2025,09,06,11:54,37.0,26.1,17.2,126184,1.80
2025,09,06,12:04,37.8,26.3,17.0,111616,1.84
2025,09,06,12:14,38.2,26.6,17.0,111656,1.84
2025,09,06,12:24,39.1,26.9,16.8,118627,1.88
2025,09,06,12:34,39.2,27.1,16.7,118721,1.90
2025,09,06,12:44,40.1,27.4,16.8,134816,1.90
2025,09,06,12:54,37.7,27.6,16.6,140509,1.93
2025,09,06,13:04,39.1,27.9,16.5,127736,1.95
2025,09,06,13:14,39.0,28.1,16.4,143190,1.98
2025,09,06,13:24,39.2,28.3,16.5,147304,1.95
2025,09,06,13:34,38.3,28.5,16.4,,1.98
2025,09,06,13:44,38.8,28.6,16.4,,1.98
2025,09,06,13:54,38.4,28.8,16.3,,2.01
2025,09,06,14:04,38.9,28.9,16.3,148701,2.01
2025,09,06,14:14,37.3,29.0,16.3,136494,2.00
2025,09,06,14:24,37.2,29.0,16.3,127994,2.00
2025,09,06,14:34,35.3,29.0,16.2,121866,2.03
2025,09,06,14:44,34.6,29.1,16.2,118137,2.02
2025,09,06,14:54,34.1,29.1,16.2,99655,2.03
2025,09,06,15:04,33.3,29.1,16.3,97787,2.01
2025,09,06,15:14,32.4,29.1,16.3,94309,2.01
2025,09,06,15:24,31.2,29.2,16.2,81747,2.03
2025,09,06,15:34,30.6,29.2,16.2,74771,2.03
2025,09,06,15:44,29.2,29.3,16.2,63140,2.03
2025,09,06,15:54,28.4,29.3,16.2,12132,2.04
2025,09,06,16:04,27.7,29.3,16.1,10139,2.06
2025,09,06,16:14,27.1,29.3,16.2,9272,2.04
2025,09,06,16:24,26.4,29.2,16.2,8484,2.04
2025,09,06,16:34,26.0,29.1,16.3,7757,2.02
2025,09,06,16:44,25.1,29.1,16.2,7072,2.04
2025,09,06,16:54,24.9,29.0,16.2,6153,2.04
2025,09,06,17:04,24.6,29.0,16.2,5427,2.04
2025,09,06,17:14,24.4,29.0,16.2,4697,2.04
2025,09,06,17:24,23.9,28.9,16.2,4010,2.05
2025,09,06,17:34,23.7,28.8,16.3,3485,2.04
2025,09,06,17:44,23.3,28.7,16.4,2991,2.01
2025,09,06,17:54,23.2,28.6,16.3,2314,2.03
2025,09,06,18:04,22.9,28.6,16.4,1439,2.01
2025,09,06,18:14,22.7,28.5,16.3,636,2.03
2025,09,06,18:24,22.4,28.4,16.4,240,2.01
2025,09,06,18:34,22.3,28.3,16.3,40,2.03
2025,09,06,18:44,22.1,28.3,16.5,7,1.99
2025,09,06,18:54,21.9,28.2,16.3,7,2.02
2025,09,06,19:04,21.8,28.1,16.4,0,2.00
2025,09,06,19:14,21.6,28.0,16.4,0,2.00
2025,09,06,19:24,21.5,28.0,16.5,0,1.99
2025,09,06,19:34,21.4,27.9,16.6,0,1.97
2025,09,06,19:44,21.3,27.8,16.5,0,1.98
2025,09,06,19:54,21.2,27.7,16.5,0,1.98
2025,09,06,20:04,21.1,27.6,16.5,0,1.99
2025,09,06,20:14,20.9,27.6,16.6,0,1.97
2025,09,06,20:24,20.9,27.5,16.6,0,1.97
2025,09,06,20:34,20.8,27.5,16.7,7,1.95
2025,09,06,20:44,20.8,27.4,16.6,0,1.97
2025,09,06,20:54,20.7,27.3,16.5,0,1.99
2025,09,06,21:04,20.6,27.2,16.7,0,1.95
2025,09,06,21:14,20.6,27.1,16.8,0,1.93
2025,09,06,21:24,20.5,27.1,16.6,0,1.97
2025,09,06,21:34,20.4,27.0,16.7,7,1.95
2025,09,06,21:44,20.4,27.0,16.7,7,1.95
2025,09,06,21:54,20.3,26.9,16.8,0,1.94
2025,09,06,22:04,20.1,26.8,16.9,0,1.92
2025,09,06,22:14,20.2,26.8,16.8,0,1.94
2025,09,06,22:24,20.2,26.7,16.8,7,1.93
2025,09,06,22:34,20.0,26.6,16.9,7,1.92
2025,09,06,22:44,20.0,26.6,16.9,0,1.92
2025,09,06,22:54,20.0,26.6,16.9,0,1.91
2025,09,06,23:04,20.0,26.5,16.9,0,1.92
2025,09,06,23:14,19.7,26.5,16.8,7,1.94
2025,09,06,23:24,19.8,26.4,17.0,7,1.90
2025,09,06,23:34,19.8,26.3,17.0,7,1.89
2025,09,06,23:44,19.7,26.3,17.0,7,1.91
2025,09,06,23:54,19.6,26.3,17.0,7,1.90
2025,09,07,00:04,19.5,26.2,17.0,7,1.91
2025,09,07,00:14,19.5,26.1,17.0,7,1.90
2025,09,07,00:24,19.5,26.1,17.1,7,1.89
2025,09,07,00:34,19.4,26.0,17.0,7,1.91
2025,09,07,00:44,19.3,26.0,17.0,7,1.90
2025,09,07,00:54,19.3,26.0,17.1,7,1.88
2025,09,07,01:04,19.3,25.9,17.0,0,1.91
2025,09,07,01:14,19.2,25.8,17.0,7,1.90
2025,09,07,01:24,19.2,25.8,17.1,7,1.89
2025,09,07,01:34,19.1,25.8,17.1,7,1.89
2025,09,07,01:44,19.1,25.7,17.1,7,1.89
2025,09,07,01:54,19.0,25.7,17.1,7,1.89
2025,09,07,02:04,19.0,25.6,17.2,7,1.87
2025,09,07,02:14,19.0,25.6,17.2,0,1.87
2025,09,07,02:24,18.9,25.6,17.1,7,1.89
2025,09,07,02:34,18.9,25.5,17.2,0,1.87
2025,09,07,02:44,18.8,25.5,17.1,0,1.89
2025,09,07,02:54,18.8,25.5,17.1,0,1.89
2025,09,07,03:04,18.8,25.4,17.1,0,1.90
2025,09,07,03:14,18.7,25.3,17.2,0,1.88
2025,09,07,03:24,18.7,25.3,17.2,0,1.87
2025,09,07,03:34,18.6,25.3,17.2,0,1.88
2025,09,07,03:44,18.6,25.3,17.2,0,1.88
2025,09,07,03:54,18.5,25.2,17.3,0,1.87
2025,09,07,04:04,18.5,25.1,17.2,0,1.87
2025,09,07,04:14,18.6,25.1,17.3,0,1.86
2025,09,07,04:24,18.5,25.1,17.1,0,1.90
2025,09,07,04:34,18.5,25.0,17.3,0,1.86
2025,09,07,04:44,18.4,25.0,17.2,0,1.88
2025,09,07,04:54,18.3,25.0,17.3,7,1.85
2025,09,07,05:04,18.3,25.0,17.2,7,1.86
2025,09,07,05:14,18.3,24.9,17.3,16,1.86
2025,09,07,05:24,18.3,24.9,17.2,61,1.86
2025,09,07,05:34,18.3,24.8,17.3,351,1.85
2025,09,07,05:44,18.3,24.8,17.2,973,1.86
2025,09,07,05:54,18.4,24.8,17.3,1687,1.85
2025,09,07,06:04,18.4,24.8,17.2,2408,1.86
2025,09,07,06:14,18.4,24.7,17.3,3063,1.85
2025,09,07,06:24,18.6,24.7,17.2,3585,1.87
2025,09,07,06:34,18.7,24.6,17.3,4382,1.85
2025,09,07,06:44,18.8,24.6,17.3,5209,1.86
2025,09,07,06:54,19.1,24.6,17.2,8852,1.87
2025,09,07,07:04,19.4,24.6,17.4,5990,1.84
2025,09,07,07:14,19.6,24.6,17.3,13673,1.85
2025,09,07,07:24,20.0,24.5,17.3,12853,1.86
2025,09,07,07:34,20.3,24.5,17.3,7461,1.85
2025,09,07,07:44,20.4,24.5,17.3,8811,1.86
2025,09,07,07:54,20.9,24.5,17.3,10963,1.86
2025,09,07,08:04,21.3,24.5,17.2,9982,1.89
2025,09,07,08:14,21.6,24.5,17.5,10976,1.83
2025,09,07,08:24,22.1,24.5,17.3,9731,1.86
2025,09,07,08:34,22.7,24.5,17.4,10439,1.85
2025,09,07,08:44,23.5,24.5,17.3,12113,1.88
2025,09,07,08:54,24.2,24.5,17.3,13166,1.87
2025,09,07,09:04,24.9,24.5,17.3,15584,1.87
2025,09,07,09:14,25.3,24.5,17.2,15084,1.89
2025,09,07,09:24,26.9,24.6,17.2,36711,1.88
2025,09,07,09:34,27.7,24.6,17.3,26947,1.86
2025,09,07,09:44,29.3,24.6,17.2,40300,1.87
2025,09,07,09:54,31.2,24.6,17.3,98897,1.85
2025,09,07,10:04,31.9,24.7,17.3,,1.85
2025,09,07,10:14,33.9,24.8,17.2,114651,1.86
2025,09,07,10:24,35.4,24.9,17.3,80160,1.84
2025,09,07,10:34,36.1,25.0,17.3,87281,1.84
2025,09,07,10:44,37.5,25.1,17.2,92701,1.86
2025,09,07,10:54,39.1,25.3,17.2,31229,1.86
2025,09,07,11:04,40.0,25.5,17.1,20203,1.89
2025,09,07,11:14,37.2,25.7,17.0,120233,1.91
2025,09,07,11:24,38.0,26.0,16.9,93682,1.93
2025,09,07,11:34,35.0,26.3,16.8,40124,1.96
2025,09,07,11:44,36.4,26.5,16.8,98016,1.96
2025,09,07,11:54,39.2,26.8,16.6,28765,2.00
2025,09,07,12:04,36.2,27.0,16.5,44566,2.03
2025,09,07,12:14,34.3,27.2,16.5,48377,2.03
2025,09,07,12:24,33.0,27.4,16.4,82619,2.06
2025,09,07,12:34,37.1,27.6,16.3,118231,2.07
2025,09,07,12:44,38.3,27.7,16.2,66529,2.11
2025,09,07,13:04,36.2,28.0,16.1,31723,2.13
2025,09,07,13:14,34.2,28.1,16.1,147195,2.14
2025,09,07,13:24,37.5,28.3,16.2,139379,2.11
2025,09,07,13:34,36.5,28.3,16.1,144675,2.13
2025,09,07,13:44,38.7,28.4,16.0,147520,2.16
2025,09,07,14:04,38.0,28.6,15.8,148011,2.21
2025,09,07,14:14,37.3,28.7,16.0,38583,2.15
2025,09,07,14:24,36.2,28.8,15.9,16664,2.18
2025,09,07,14:34,33.3,28.8,15.8,32780,2.21
2025,09,07,14:44,36.1,28.8,15.9,125618,2.18
2025,09,07,14:54,34.6,28.9,15.8,78353,2.21
2025,09,07,15:04,33.9,28.9,16.0,112853,2.16
2025,09,07,15:14,35.2,29.0,15.9,97450,2.19
2025,09,07,15:24,34.7,29.0,16.0,87760,2.17
2025,09,07,15:34,33.6,29.0,15.9,75659,2.19
2025,09,07,15:44,33.2,29.1,15.8,65253,2.22
2025,09,07,15:54,31.3,29.1,15.8,10870,2.22
2025,09,07,16:04,30.1,29.1,15.9,9327,2.20
2025,09,07,16:14,28.9,29.1,15.9,8598,2.20
2025,09,07,16:24,28.6,29.1,15.8,7910,2.23
2025,09,07,16:34,27.7,29.1,15.8,8920,2.23
2025,09,07,16:44,27.3,29.1,15.9,7827,2.20
2025,09,07,16:54,26.7,29.0,15.8,6410,2.23
2025,09,07,17:04,26.2,29.0,15.9,5921,2.20
2025,09,07,17:14,25.9,29.0,15.8,5072,2.22
2025,09,07,17:24,25.5,28.9,16.0,4393,2.18
2025,09,07,17:34,25.4,28.8,15.9,3546,2.21
2025,09,07,17:44,25.3,28.8,15.9,2693,2.21
2025,09,07,17:54,25.2,28.7,15.9,1455,2.21
2025,09,07,18:04,24.7,28.6,15.9,838,2.21
2025,09,07,18:14,24.6,28.6,15.9,325,2.21
2025,09,07,18:24,24.4,28.5,15.9,85,2.21
2025,09,07,18:34,24.2,28.5,16.1,16,2.16
2025,09,07,18:44,23.9,28.4,15.8,7,2.23
2025,09,07,18:54,23.9,28.3,16.1,0,2.16
2025,09,07,19:04,23.6,28.3,15.9,0,2.21
2025,09,07,19:14,23.5,28.2,16.0,0,2.18
2025,09,07,19:24,23.5,28.1,16.1,0,2.16
2025,09,07,19:34,23.3,28.1,16.1,0,2.16
2025,09,07,19:44,23.2,28.0,16.1,0,2.16
2025,09,07,19:54,23.1,28.0,16.1,0,2.16
2025,09,07,20:04,23.0,27.9,16.0,0,2.18
2025,09,07,20:14,22.9,27.8,16.2,0,2.14
2025,09,07,20:24,22.8,27.8,16.1,0,2.16
2025,09,07,20:34,22.7,27.7,16.2,0,2.14
2025,09,07,20:44,22.7,27.6,16.2,7,2.15
2025,09,07,20:54,22.6,27.6,16.1,0,2.17
2025,09,07,21:04,22.6,27.5,16.4,7,2.10
2025,09,07,21:14,22.5,27.5,16.3,0,2.12
2025,09,07,21:24,22.5,27.4,16.3,0,2.13
2025,09,07,21:34,22.4,27.4,16.3,7,2.13
2025,09,07,21:44,22.3,27.3,16.3,7,2.12
2025,09,07,21:54,22.2,27.3,16.4,7,2.11
2025,09,07,22:04,22.2,27.2,16.4,7,2.10
2025,09,07,22:14,22.3,27.1,16.4,7,2.11
2025,09,07,22:24,22.2,27.1,16.5,7,2.08
2025,09,07,22:34,22.0,27.1,16.4,7,2.11
2025,09,07,22:44,21.9,27.0,16.6,0,2.06
2025,09,07,22:54,21.8,27.0,16.5,7,2.08
2025,09,07,23:04,21.8,26.9,16.6,7,2.06
2025,09,07,23:14,21.6,26.9,16.5,7,2.09
2025,09,07,23:24,21.6,26.8,16.4,7,2.11
2025,09,07,23:34,21.6,26.8,16.6,7,2.06
2025,09,07,23:44,21.5,26.8,16.5,7,2.09
2025,09,07,23:54,21.4,26.7,16.6,7,2.07
2025,09,08,00:04,21.3,26.6,16.5,7,2.09
2025,09,08,00:14,21.2,26.6,16.5,7,2.09
2025,09,08,00:24,21.2,26.6,16.5,7,2.10
2025,09,08,00:34,21.3,26.5,16.7,7,2.06
2025,09,08,00:44,21.3,26.5,16.7,7,2.05
2025,09,08,00:54,21.2,26.5,16.7,7,2.06
2025,09,08,01:04,21.1,26.4,16.6,7,2.09
2025,09,08,01:14,21.0,26.4,16.6,7,2.09
2025,09,08,01:24,21.2,26.3,16.7,7,2.07
2025,09,08,01:34,20.9,26.3,16.8,7,2.04
2025,09,08,01:44,20.8,26.3,16.6,7,2.09
2025,09,08,01:54,20.9,26.2,16.6,0,2.09
2025,09,08,02:04,20.9,26.1,16.8,0,2.05
2025,09,08,02:14,20.8,26.1,16.8,0,2.06
2025,09,08,02:24,20.7,26.1,16.6,0,2.10
2025,09,08,02:34,20.6,26.0,16.7,0,2.08
2025,09,08,02:44,20.7,26.0,16.6,0,2.09
2025,09,08,02:54,20.7,26.0,16.8,0,2.05
